"paper_id","title","authors","year","venue","citation_count","decision_label","relevance_score","decision_method","source_api","external_id","url","pdf_url","pdf_downloaded","pdf_path","parsed","abstract_preview"
"845","Adaptive concept drift detection","Anton Dries; Ulrich Rückert","2009","Statistical Analysis and Data Mining The ASA Data Science Journal","120","exclude","0.0","rule","openalex","10.1002/sam.10054","https://doi.org/10.1002/sam.10054","https://lirias.kuleuven.be/handle/123456789/253404","no","","no","Abstract An established method to detect concept drift in data streams is to perform statistical hypothesis testing on t"
"846","Concept drift detection for streaming data","Heng Wang; Zubin Abraham","2015","","110","foundational","0.4","llm","openalex","10.1109/ijcnn.2015.7280398","https://doi.org/10.1109/ijcnn.2015.7280398","","no","","yes","Common statistical prediction models often require and assume stationarity in the data. However, in many practical appli"
"847","A Novel Concept Drift Detection Method for Incremental Learning in Nonstationary Environments","Zhe Yang; Sameer Al‐Dahidi; Piero Baraldi; Enrico Zio; L. Montelatici","2019","IEEE Transactions on Neural Networks and Learning Systems","106","adjacent","0.6","llm","openalex","10.1109/tnnls.2019.2900956","https://doi.org/10.1109/tnnls.2019.2900956","","no","","yes","We present a novel method for concept drift detection, based on: 1) the development and continuous updating of online se"
"848","Concept drift detection for online class imbalance learning","Shuo Wang; Leandro L. Minku; Davide Ghezzi; Daniele Caltabiano; Peter Tiňo; Xin Yao","2013","","92","exclude","0.0","rule","openalex","10.1109/ijcnn.2013.6706768","https://doi.org/10.1109/ijcnn.2013.6706768","","no","","no","Concept drift detection methods are crucial components of many online learning approaches. Accurate drift detections all"
"849","Concept Drift Detection Through Resampling","Maayan Harel; Shie Mannor; Ran El‐Yaniv; Koby Crammer","2014","","85","exclude","0.0","rule","openalex","W2165660393","https://openalex.org/W2165660393","","no","","no","Detecting changes in data-streams is an impor-tant part of enhancing learning quality in dy-namic environments. We devis"
"850","Unsupervised Concept Drift Detection with a Discriminative Classifier","Ömer Gözüaçık; Alican Büyükçakır; Hamed Bonab; Fazlı Can","2019","","85","adjacent","0.4","llm","openalex","10.1145/3357384.3358144","https://doi.org/10.1145/3357384.3358144","","no","","yes","In data stream mining, one of the biggest challenges is to develop algorithms that deal with the changing data. As data "
"851","Concept Drift Detection via Equal Intensity k-Means Space Partitioning","Anjin Liu; Jie Lü; Guangquan Zhang","2020","IEEE Transactions on Cybernetics","92","adjacent","0.45","llm","openalex","10.1109/tcyb.2020.2983962","https://doi.org/10.1109/tcyb.2020.2983962","https://arxiv.org/pdf/2004.11587","yes","storage\pdfs\topic_1\paper_851.pdf","yes","The data stream poses additional challenges to statistical classification tasks because distributions of the training an"
"852","Concept Drift Detection with Hierarchical Hypothesis Testing","Shujian Yu; Zubin Abraham","2017","Society for Industrial and Applied Mathematics eBooks","65","foundational","0.4","llm","openalex","10.1137/1.9781611974973.86","https://doi.org/10.1137/1.9781611974973.86","https://epubs.siam.org/doi/pdf/10.1137/1.9781611974973.86","no","","yes","When using statistical models (such as a classifier) in a streaming environment, there is often a need to detect and ada"
"853","A Lightweight Concept Drift Detection Ensemble","Bruno Iran Ferreira Maciel; Silas Garrido Teixeira de Carvalho Santos; Roberto Souto Maior de Barros","2015","","53","adjacent","0.4","llm","openalex","10.1109/ictai.2015.151","https://doi.org/10.1109/ictai.2015.151","","no","","yes","Uncovering information from large data streams containing changes in the data distribution (concept drift) make online l"
"854","ElStream: An Ensemble Learning Approach for Concept Drift Detection in Dynamic Social Big Data Stream Learning","Ahmad Abbasi; Abdul Rehman Javed; Chinmay Chakraborty; Jamel Nebhen; Wisha Zehra; Zunera Jalil","2021","IEEE Access","114","exclude","0.1","llm","openalex","10.1109/access.2021.3076264","https://doi.org/10.1109/access.2021.3076264","https://ieeexplore.ieee.org/ielx7/6287639/9312710/09417164.pdf","no","","no","With the rapid increase in communication technologies and smart devices, an enormous surge in data traffic has been obse"
"855","A Selective Detector Ensemble for Concept Drift Detection","Lei Du; Qinbao Song; Lei Zhu; Xiaoyan Zhu","2014","The Computer Journal","46","exclude","0.0","rule","openalex","10.1093/comjnl/bxu050","https://doi.org/10.1093/comjnl/bxu050","","no","","no","Concept drifts usually originate from many causes instead of only one, which result in two types of concept drifts: abru"
"856","An Efficient Concept Drift Detection Method for Streaming Data under Limited Labeling","Young‐In Kim; Cheong Hee Park","2017","IEICE Transactions on Information and Systems","51","adjacent","0.4","llm","openalex","10.1587/transinf.2017edp7091","https://doi.org/10.1587/transinf.2017edp7091","https://www.jstage.jst.go.jp/article/transinf/E100.D/10/E100.D_2017EDP7091/_pdf","yes","storage\pdfs\topic_1\paper_856.pdf","yes","In data stream analysis, detecting the concept drift accurately is important to maintain the classification performance."
"857","FEDD: Feature Extraction for Explicit Concept Drift Detection in time series","Rodolfo C. Cavalcante; Leandro L. Minku; Adriano L. I. Oliveira","2016","","48","adjacent","0.4","llm","openalex","10.1109/ijcnn.2016.7727274","https://doi.org/10.1109/ijcnn.2016.7727274","https://figshare.com/articles/conference_contribution/FEDD_Feature_Extraction_for_Explicit_Concept_Drift_Detection_in_Time_Series/10148873","no","","yes","A time series is a sequence of observations collected over fixed sampling intervals. Several real-world dynamic processe"
"858","An Adaptive Behavioral-Based Incremental Batch Learning Malware Variants Detection Model Using Concept Drift Detection and Sequential Deep Learning","Abdulbasit A. Darem; Fuad A. Ghaleb; Asma A. Alhashmi; Jemal Abawajy; Sultan M. Alanazi; A. Y. Al-Rezami","2021","IEEE Access","74","adjacent","0.4","llm","openalex","10.1109/access.2021.3093366","https://doi.org/10.1109/access.2021.3093366","https://ieeexplore.ieee.org/ielx7/6287639/9312710/09467300.pdf","no","","yes","Malware variants are the major emerging threats that face cybersecurity due to the potential damage to computer systems."
"859","FedML: A Research Library and Benchmark for Federated Machine Learning","Chaoyang He; Songze Li; Jinhyun So; Zeng, Xiao; Mi Zhang; Hongyi Wang; Xiaoyang Wang; Praneeth Vepakomma","2020","arXiv (Cornell University)","357","foundational","0.4","llm","openalex","10.48550/arxiv.2007.13518","https://doi.org/10.48550/arxiv.2007.13518","https://arxiv.org/pdf/2007.13518","yes","storage\pdfs\topic_1\paper_859.pdf","yes","Federated learning (FL) is a rapidly growing research field in machine learning. However, existing FL libraries cannot a"
"860","FedAudio: A Federated Learning Benchmark for Audio Tasks","Tuo Zhang; Tiantian Feng; Samiul Alam; Sunwoo Lee; Mi Zhang; Shrikanth Narayanan; Salman Avestimehr","2023","","25","adjacent","0.4","llm","openalex","10.1109/icassp49357.2023.10096500","https://doi.org/10.1109/icassp49357.2023.10096500","","no","","yes","Federated learning (FL) has gained substantial attention in recent years due to data privacy concerns related to the per"
"861","Federated Learning for Generalization, Robustness, Fairness: A Survey and Benchmark","Wenke Huang; Mang Ye; Zekun Shi; Guancheng Wan; Li He; Bo Du; Qiang Yang","2024","IEEE Transactions on Pattern Analysis and Machine Intelligence","148","adjacent","0.4","llm","openalex","10.1109/tpami.2024.3418862","https://doi.org/10.1109/tpami.2024.3418862","","no","","yes","Federated learning has emerged as a promising paradigm for privacy-preserving collaboration among different parties. Rec"
"862","FEDLEGAL: The First Real-World Federated Learning Benchmark for Legal NLP","Zhuo Zhang; Xiangjing Hu; Jingyuan Zhang; Yating Zhang; Hui Wang; Lizhen Qu; Zenglin Xu","2023","","18","exclude","0.1","llm","openalex","10.18653/v1/2023.acl-long.193","https://doi.org/10.18653/v1/2023.acl-long.193","https://aclanthology.org/2023.acl-long.193.pdf","no","","no","Zhuo Zhang, Xiangjing Hu, Jingyuan Zhang, Yating Zhang, Hui Wang, Lizhen Qu, Zenglin Xu. Proceedings of the 61st Annual "
"863","A Federated Learning Benchmark for Drug-Target Interaction","Gianluca Mittone; Filip Svoboda; Marco Aldinucci; Nicholas D. Lane; Píetro Lió","2023","","12","exclude","0.1","llm","openalex","10.1145/3543873.3587687","https://doi.org/10.1145/3543873.3587687","https://dl.acm.org/doi/pdf/10.1145/3543873.3587687","no","","no","Aggregating pharmaceutical data in the drug-target interaction (DTI) domain can potentially deliver life-saving breakthr"
"864","Federated Learning on Clinical Benchmark Data: Performance Assessment","Geun Hyeong Lee; Soo-Yong Shin","2020","Journal of Medical Internet Research","135","adjacent","0.4","llm","openalex","10.2196/20891","https://doi.org/10.2196/20891","https://www.jmir.org/2020/10/e20891/PDF","yes","storage\pdfs\topic_1\paper_864.pdf","yes","FL demonstrated comparative performance on different benchmark datasets. In addition, FL demonstrated reliable performan"
"865","FedGraphNN: A Federated Learning System and Benchmark for Graph Neural Networks","Chaoyang He; Keshav Balasubramanian; Emir Ceyani; Yang, Carl; Xie, Han; Sun, Lichao; He, Lifang; Yang, Liangwei","2021","arXiv (Cornell University)","103","adjacent","0.4","llm","openalex","10.48550/arxiv.2104.07145","https://doi.org/10.48550/arxiv.2104.07145","https://arxiv.org/pdf/2104.07145","yes","storage\pdfs\topic_1\paper_865.pdf","yes","Graph Neural Network (GNN) research is rapidly growing thanks to the capacity of GNNs in learning distributed representa"
"866","FedMultimodal: A Benchmark for Multimodal Federated Learning","Tiantian Feng; Digbalay Bose; Tuo Zhang; Rajat Hebbar; Anil Ramakrishna; Rahul Gupta; Mi Zhang; Salman Avestimehr","2023","","66","exclude","0.1","llm","openalex","10.1145/3580305.3599825","https://doi.org/10.1145/3580305.3599825","https://dl.acm.org/doi/pdf/10.1145/3580305.3599825","no","","no","Over the past few years, Federated Learning (FL) has become an emerging machine learning technique to tackle data privac"
"867","FedAIoT: A Federated Learning Benchmark for Artificial Intelligence of Things","Samiul Alam; Tuo Zhang; Tiantian Feng; Hui Shen; Zhichao Cao; Dong Zhao; JeongGil Ko; Kiran Somasundaram","2023","arXiv (Cornell University)","7","adjacent","0.4","llm","openalex","10.48550/arxiv.2310.00109","https://doi.org/10.48550/arxiv.2310.00109","https://arxiv.org/pdf/2310.00109","yes","storage\pdfs\topic_1\paper_867.pdf","yes","There is a significant relevance of federated learning (FL) in the realm of Artificial Intelligence of Things (AIoT). Ho"
"868","PyFed: extending PySyft with N-IID Federated Learning Benchmark","Houda Bouraqqadi; Ayoub Berrag; Mohamed M’Haouach; Afaf Bouhoute; Khalid Fardousse; Ismaïl Berrada","2021","","7","adjacent","0.4","llm","openalex","10.21428/594757db.9c5550b5","https://doi.org/10.21428/594757db.9c5550b5","https://caiac.pubpub.org/pub/7yr5bkck/download/pdf","no","","yes","Federated Learning (FL) is an emerging learning paradigm that enables collaborative model training, across multiple devi"
"869","FedNLP: Benchmarking Federated Learning Methods for Natural Language Processing Tasks","Bill Lin; Chaoyang He; Zihang Ze; H. Wang; Y Hua; Christophe Dupuy; Rahul Gupta; Mahdi Soltanolkotabi","2022","Findings of the Association for Computational Linguistics: NAACL 2022","104","adjacent","0.4","llm","openalex","10.18653/v1/2022.findings-naacl.13","https://doi.org/10.18653/v1/2022.findings-naacl.13","https://aclanthology.org/2022.findings-naacl.13.pdf","yes","storage\pdfs\topic_1\paper_869.pdf","yes","Bill Yuchen Lin, Chaoyang He, Zihang Ze, Hulin Wang, Yufen Hua, Christophe Dupuy, Rahul Gupta, Mahdi Soltanolkotabi, Xia"
"870","A Federated Learning Benchmark on Tabular Data: Comparing Tree-Based Models and Neural Networks","William Lindskog; Christian Prehofer","2023","","7","exclude","0.1","llm","openalex","10.1109/fmec59375.2023.10305887","https://doi.org/10.1109/fmec59375.2023.10305887","https://arxiv.org/pdf/2405.02074","no","","no","Federated Learning (FL) has lately gained traction as it addresses how machine learning models train on distributed data"
"871","The OARF Benchmark Suite: Characterization and Implications for Federated Learning Systems","Sixu Hu; Yuan Li; Xu Liu; Qinbin Li; Zhaomin Wu; Bingsheng He","2022","ACM Transactions on Intelligent Systems and Technology","45","adjacent","0.4","llm","openalex","10.1145/3510540","https://doi.org/10.1145/3510540","https://dl.acm.org/doi/pdf/10.1145/3510540","no","","yes","This article presents and characterizes an Open Application Repository for Federated Learning (OARF), a benchmark suite "
"872","Federated Learning for IoMT Applications: A Standardization and Benchmarking Framework of Intrusion Detection Systems","Amneh Alamleh; O. S. Albahri; A. A. Zaidan; A. S. Albahri; A. H. Alamoodi; B. B. Zaidan; Sarah Qahtan; H. A. Alsatar","2022","IEEE Journal of Biomedical and Health Informatics","63","exclude","0.1","llm","openalex","10.1109/jbhi.2022.3167256","https://doi.org/10.1109/jbhi.2022.3167256","","no","","no","Efficient evaluation for machine learning (ML)-based intrusion detection systems (IDSs) for federated learning (FL) in t"
"873","FLamby: Datasets and Benchmarks for Cross-Silo Federated Learning in\n Realistic Healthcare Settings","Jean Ogier du Terrail; Samy-Safwan Ayed; Edwige Cyffers; Felix Grimberg; Chaoyang He; Régis Loeb; Paul Mangold; Tanguy Marchand","2022","arXiv (Cornell University)","53","adjacent","0.4","llm","openalex","10.48550/arxiv.2210.04620","https://doi.org/10.48550/arxiv.2210.04620","https://arxiv.org/pdf/2210.04620","yes","storage\pdfs\topic_1\paper_873.pdf","yes","Federated Learning (FL) is a novel approach enabling several clients holding sensitive data to collaboratively train mac"
"874","Rethinking Data Heterogeneity in Federated Learning: Introducing a New Notion and Standard Benchmarks","Saeed Vahidian; Mahdi Morafah; Chen Chen; Mubarak Shah; Bill Lin","2023","IEEE Transactions on Artificial Intelligence","66","adjacent","0.4","llm","openalex","10.1109/tai.2023.3293068","https://doi.org/10.1109/tai.2023.3293068","https://ieeexplore.ieee.org/ielx7/9078688/9184921/10174745.pdf","no","","yes","Though successful, federated learning (FL) presents new challenges for machine learning, especially when the issue of da"
"875","FedScale: Benchmarking Model and System Performance of Federated Learning at Scale","Fan Lai; Yinwei Dai; Singapuram, Sanjay S.; Liu, Jiachen; Xiangfeng Zhu; Harsha V. Madhyastha; Mosharaf Chowdhury","2021","arXiv (Cornell University)","39","adjacent","0.4","llm","openalex","10.48550/arxiv.2105.11367","https://doi.org/10.48550/arxiv.2105.11367","https://arxiv.org/pdf/2105.11367","yes","storage\pdfs\topic_1\paper_875.pdf","yes","We present FedScale, a federated learning (FL) benchmarking suite with realistic datasets and a scalable runtime to enab"
"876","FedSecurity: A Benchmark for Attacks and Defenses in Federated Learning and Federated LLMs","Shanshan Han; Baturalp Buyukates; Zijian Hu; Han Jin; Weizhao Jin; Lichao Sun; Xiaoyang Wang; Wenxuan Wu","2024","","25","exclude","0.1","llm","openalex","10.1145/3637528.3671545","https://doi.org/10.1145/3637528.3671545","https://dl.acm.org/doi/pdf/10.1145/3637528.3671545","no","","no","This paper introduces FedSecurity, an end-to-end benchmark that serves as a supplementary component of the FedML library"
"877","FLamby: Datasets and Benchmarks for Cross-Silo Federated Learning in Realistic Healthcare Settings","Jean Ogier du Terrail; Samy-Safwan Ayed; Edwige Cyffers; Felix Grimberg; Chaoyang He; Régis Loeb; Paul Mangold; Tanguy Marchand","2022","arXiv (Cornell University)","39","adjacent","0.4","llm","openalex","10.48550/arxiv.2210.04620","https://doi.org/10.48550/arxiv.2210.04620","https://doi.org/10.48550/arxiv.2210.04620","yes","storage\pdfs\topic_1\paper_877.pdf","yes","Federated Learning (FL) is a novel approach enabling several clients holding sensitive data to collaboratively train mac"
"878","Efficient Non-stationary Online Learning by Wavelets with Applications to Online Distribution Shift Adaptation","Yuyang Qian; Peng Zhao; Yu-Jie Zhang; Masashi Sugiyama; Zhi-Hua Zhou","2024","International Conference on Machine Learning","10","exclude","0.0","rule","semantic_scholar","9274829997e502b2fc5b96613ca55e0b59bb76bb","https://www.semanticscholar.org/paper/9274829997e502b2fc5b96613ca55e0b59bb76bb","","no","","no",""
"879","Importance-weighted Positive-unlabeled Learning for Distribution Shift Adaptation","Atsutoshi Kumagai; Tomoharu Iwata; Hiroshi Takahashi; Taishi Nishiyama; Yasuhiro Fujiwara","2025","International Conference on Artificial Intelligence and Statistics","0","exclude","0.0","rule","semantic_scholar","1fe59298c9f28bb49a308eb299e7103d46b0bfd3","https://www.semanticscholar.org/paper/1fe59298c9f28bb49a308eb299e7103d46b0bfd3","","no","","no",""
"880","Improving the Generalization of Segmentation Foundation Model under Distribution Shift via Weakly Supervised Adaptation","Haojie Zhang; Yongyi Su; Xun Xu; Kui Jia","2023","Computer Vision and Pattern Recognition","53","exclude","0.1","llm","semantic_scholar","8687ef8ea644b68a6338fcd33d11c14267838ae0","https://www.semanticscholar.org/paper/8687ef8ea644b68a6338fcd33d11c14267838ae0","https://arxiv.org/pdf/2312.03502","no","","no","The success of large language models has inspired the computer vision community to explore image segmentation foundation"
"881","Online Adaptation to Label Distribution Shift","Ruihan Wu; Chuan Guo; Yi-Hsun Su; Kilian Q. Weinberger","2021","Neural Information Processing Systems","72","adjacent","0.55","llm","semantic_scholar","dfef1c8018721b4bfbd2394d1a56777a5216a7c6","https://www.semanticscholar.org/paper/dfef1c8018721b4bfbd2394d1a56777a5216a7c6","https://arxiv.org/pdf/2107.04520","yes","storage\pdfs\topic_1\paper_881.pdf","yes","Machine learning models often encounter distribution shifts when deployed in the real world. In this paper, we focus on "
"882","Multi-domain adaptation for regression under conditional distribution shift","Zahra Taghiyarrenani; Sławomir Nowaczyk; Sepideh Pashami; Mohamed-Rafik Bouguelia","2023","Expert systems with applications","26","exclude","0.0","rule","semantic_scholar","f3cd2cc328085486c151d996e2728396a849b3d8","https://www.semanticscholar.org/paper/f3cd2cc328085486c151d996e2728396a849b3d8","","no","","no",""
"883","Distribution shift alignment in visual domain adaptation","Elham Hatefi; Hossein Karshenas; Peyman Adibi","2023","Expert systems with applications","18","exclude","0.0","rule","semantic_scholar","fbbbf777d93097769570fb4fb451a2b08e8bcf17","https://www.semanticscholar.org/paper/fbbbf777d93097769570fb4fb451a2b08e8bcf17","","no","","no",""
"884","Test-time Adaptation with Calibration of Medical Image Classification Nets for Label Distribution Shift","Wenao Ma; Cheng Chen; Shuang Zheng; Jin Qin; Huimao Zhang; Q. Dou","2022","International Conference on Medical Image Computing and Computer-Assisted Intervention","30","adjacent","0.4","llm","semantic_scholar","763cdef4ef8683245a5822210fa0fb4a6cd40188","https://www.semanticscholar.org/paper/763cdef4ef8683245a5822210fa0fb4a6cd40188","http://arxiv.org/pdf/2207.00769","yes","storage\pdfs\topic_1\paper_884.pdf","yes","Class distribution plays an important role in learning deep classifiers. When the proportion of each class in the test s"
"885","Test-Time Adaptation to Distribution Shift by Confidence Maximization and Input Transformation","Chaithanya Kumar Mummadi; Robin Hutmacher; K. Rambach; Evgeny Levinkov; T. Brox; J. Metzen","2021","arXiv.org","84","adjacent","0.4","llm","semantic_scholar","e3c867bc48b224f376f02f5ac31aae22978e7563","https://www.semanticscholar.org/paper/e3c867bc48b224f376f02f5ac31aae22978e7563","https://arxiv.org/pdf/2106.14999","yes","storage\pdfs\topic_1\paper_885.pdf","yes","Deep neural networks often exhibit poor performance on data that is unlikely under the train-time data distribution, for"
"886","Combating Label Distribution Shift for Active Domain Adaptation","S. Hwang; Sohyun Lee; Sungyeon Kim; Jungseul Ok; Suha Kwak","2022","European Conference on Computer Vision","26","adjacent","0.4","llm","semantic_scholar","322de9f15743b056d4c4cd3594638aaa0a1eb2aa","https://www.semanticscholar.org/paper/322de9f15743b056d4c4cd3594638aaa0a1eb2aa","http://arxiv.org/pdf/2208.06604","yes","storage\pdfs\topic_1\paper_886.pdf","yes","We consider the problem of active domain adaptation (ADA) to unlabeled target data, of which subset is actively selected"
"887","Geodesic Optimization for Predictive Shift Adaptation on EEG data","Apolline Mellot; A. Collas; Sylvain Chevallier; Alexandre Gramfort; D. Engemann","2024","Neural Information Processing Systems","11","adjacent","0.4","llm","semantic_scholar","6e58f77c014755879122edc1b097dde8ab1492e7","https://www.semanticscholar.org/paper/6e58f77c014755879122edc1b097dde8ab1492e7","https://arxiv.org/pdf/2407.03878","yes","storage\pdfs\topic_1\paper_887.pdf","yes","Electroencephalography (EEG) data is often collected from diverse contexts involving different populations and EEG devic"
"888","A fine-tuning deep learning framework to palliate data distribution shift effects in rotary machine fault detection","Nima Rezazadeh; D. Perfetto; M. de Oliveira; A. De Luca; Giuseppe Lamanna","2024","Structural Health Monitoring","25","adjacent","0.4","llm","semantic_scholar","8b12b1d60f6002eae5e4dea15e8e545cb5c56550","https://www.semanticscholar.org/paper/8b12b1d60f6002eae5e4dea15e8e545cb5c56550","","no","","yes","In the condition monitoring of rotating systems, overfitting is a common challenge due to limited data history, which re"
"889","Anomaly Detection under Distribution Shift","T. Cao; Jiawen Zhu; Guansong Pang","2023","IEEE International Conference on Computer Vision","52","adjacent","0.4","llm","semantic_scholar","3e90e30b2e8c11c4c459b32fbbe0cd0dbe95d2c3","https://www.semanticscholar.org/paper/3e90e30b2e8c11c4c459b32fbbe0cd0dbe95d2c3","https://ink.library.smu.edu.sg/context/sis_research/article/9418/viewcontent/Cao_Anomaly_Detection_Under_Distribution_Shift_ICCV_2023_paper.pdf","yes","storage\pdfs\topic_1\paper_889.pdf","yes","Anomaly detection (AD) is a crucial machine learning task that aims to learn patterns from a set of normal training samp"
"890","Diagnosing Model Performance Under Distribution Shift","Tiffany Cai; Hongseok Namkoong; Steve Yadlowsky","2023","Operational Research","41","adjacent","0.45","llm","semantic_scholar","8fc08eafe8806825b92be82b677ea2079b1b4d7d","https://www.semanticscholar.org/paper/8fc08eafe8806825b92be82b677ea2079b1b4d7d","https://arxiv.org/pdf/2303.02011","yes","storage\pdfs\topic_1\paper_890.pdf","yes","Diagnosing Why Models Fail Under Distribution Shift and What to Do Next  Predictive models often perform worse when depl"
"891","ELSA: Efficient Label Shift Adaptation through the Lens of Semiparametric Models","Qinglong Tian; Xin Zhang; Jiwei Zhao","2023","International Conference on Machine Learning","11","adjacent","0.4","llm","semantic_scholar","0d45d9afd7e44d3c8f4ace8d39fa3361b6c0d83b","https://www.semanticscholar.org/paper/0d45d9afd7e44d3c8f4ace8d39fa3361b6c0d83b","http://arxiv.org/pdf/2305.19123","yes","storage\pdfs\topic_1\paper_891.pdf","yes","We study the domain adaptation problem with label shift in this work. Under the label shift context, the marginal distri"
"892","Calibration of Time-Series Forecasting: Detecting and Adapting Context-Driven Distribution Shift","Mouxiang Chen; Lefei Shen; Han Fu; Zhuo Li; Jianling Sun; Chenghao Liu","2023","Knowledge Discovery and Data Mining","27","adjacent","0.4","llm","semantic_scholar","4190b086e7ff4a650bd8870b036fa4b8b74f476b","https://www.semanticscholar.org/paper/4190b086e7ff4a650bd8870b036fa4b8b74f476b","https://arxiv.org/pdf/2310.14838","yes","storage\pdfs\topic_1\paper_892.pdf","yes","Recent years have witnessed the success of introducing deep learning models to time series forecasting. From a data gene"
"893","Smoothing the Shift: Towards Stable Test-Time Adaptation under Complex Multimodal Noises","Zirun Guo; Tao Jin","2025","International Conference on Learning Representations","14","adjacent","0.4","llm","semantic_scholar","6ae39aab7ee5b8bb42da170d6240b2a24006a04e","https://www.semanticscholar.org/paper/6ae39aab7ee5b8bb42da170d6240b2a24006a04e","https://arxiv.org/pdf/2503.02616","yes","storage\pdfs\topic_1\paper_893.pdf","yes","Test-Time Adaptation (TTA) aims to tackle distribution shifts using unlabeled test data without access to the source dat"
"894","Complementary Benefits of Contrastive Learning and Self-Training Under Distribution Shift","Saurabh Garg; Amrith Rajagopal Setlur; Zachary Chase Lipton; Sivaraman Balakrishnan; Virginia Smith; Aditi Raghunathan","2023","Neural Information Processing Systems","12","adjacent","0.4","llm","semantic_scholar","9dfa8eec291b3771b0dc1dd5c821a0a70528d23b","https://www.semanticscholar.org/paper/9dfa8eec291b3771b0dc1dd5c821a0a70528d23b","https://arxiv.org/pdf/2312.03318","yes","storage\pdfs\topic_1\paper_894.pdf","yes","Self-training and contrastive learning have emerged as leading techniques for incorporating unlabeled data, both under d"
"895","Test-Time Training Can Close the Natural Distribution Shift Performance Gap in Deep Learning Based Compressed Sensing","Mohammad Zalbagi Darestani; Jiayu Liu; Reinhard Heckel","2022","International Conference on Machine Learning","49","adjacent","0.4","llm","semantic_scholar","5bc9602058ec9d37f65d91e32414122fbdb53179","https://www.semanticscholar.org/paper/5bc9602058ec9d37f65d91e32414122fbdb53179","https://arxiv.org/pdf/2204.07204","yes","storage\pdfs\topic_1\paper_895.pdf","yes","Deep learning based image reconstruction methods outperform traditional methods. However, neural networks suffer from a "
"896","Fairness Transferability Subject to Bounded Distribution Shift","Yatong Chen; Reilly P. Raab; Jialu Wang; Yang Liu","2022","Neural Information Processing Systems","40","adjacent","0.45","llm","semantic_scholar","24ccf45cac04b9ebf59ca27823859395acaa91e7","https://www.semanticscholar.org/paper/24ccf45cac04b9ebf59ca27823859395acaa91e7","http://arxiv.org/pdf/2206.00129","yes","storage\pdfs\topic_1\paper_896.pdf","yes","Given an algorithmic predictor that is""fair""on some source distribution, will it still be fair on an unknown target dist"
"897","TeST: Test-time Self-Training under Distribution Shift","Samarth Sinha; Peter Gehler; Francesco Locatello; B. Schiele","2022","IEEE Workshop/Winter Conference on Applications of Computer Vision","41","adjacent","0.4","llm","semantic_scholar","608efcc2a8c30618061e07427411b68af2f4afd3","https://www.semanticscholar.org/paper/608efcc2a8c30618061e07427411b68af2f4afd3","https://arxiv.org/pdf/2209.11459","yes","storage\pdfs\topic_1\paper_897.pdf","yes","Despite their recent success, deep neural networks continue to perform poorly when they encounter distribution shifts at"
"898","A Survey on Transfer Learning","Sinno Jialin Pan; Qiang Yang","2009","IEEE Transactions on Knowledge and Data Engineering","22764","exclude","0.0","rule","openalex","10.1109/tkde.2009.191","https://doi.org/10.1109/tkde.2009.191","","no","","no","A major assumption in many machine learning and data mining algorithms is that the training and future data must be in t"
"899","Adversarial Discriminative Domain Adaptation","Eric Tzeng; Judy Hoffman; Kate Saenko; Trevor Darrell","2017","","4932","adjacent","0.4","llm","openalex","10.1109/cvpr.2017.316","https://doi.org/10.1109/cvpr.2017.316","","no","","yes","Adversarial learning methods are a promising approach to training robust deep networks, and can generate complex samples"
"900","Ecological and Evolutionary Responses to Recent Climate Change","Camille Parmesan","2006","Annual Review of Ecology Evolution and Systematics","8485","exclude","0.0","rule","openalex","10.1146/annurev.ecolsys.37.091305.110100","https://doi.org/10.1146/annurev.ecolsys.37.091305.110100","","no","","no","Ecological changes in the phenology and distribution of plants and animals are occurring in all well-studied marine, fre"
"901","Domain Adaptation with Conditional Distribution Matching and Generalized Label Shift","Rémi Tachet; Han Zhao; Yu-Xiang Wang; Geoff Gordon","2020","arXiv (Cornell University)","68","adjacent","0.4","llm","openalex","10.48550/arxiv.2003.04475","https://doi.org/10.48550/arxiv.2003.04475","https://arxiv.org/pdf/2003.04475","yes","storage\pdfs\topic_1\paper_901.pdf","yes","Adversarial learning has demonstrated good performance in the unsupervised domain adaptation setting, by learning domain"
"902","Distributional Shift Adaptation using Domain-Specific Features","Anique Tahir; Cheng Lü; Ruocheng Guo; Huan Liu","2022","2022 IEEE International Conference on Big Data (Big Data)","5","adjacent","0.4","llm","openalex","10.1109/bigdata55660.2022.10020444","https://doi.org/10.1109/bigdata55660.2022.10020444","","no","","yes","Machine learning algorithms typically assume that the training and test samples come from the same distributions, i.e., "
"903","Return of Frustratingly Easy Domain Adaptation","Baochen Sun; Jiashi Feng; Kate Saenko","2016","Proceedings of the AAAI Conference on Artificial Intelligence","1852","foundational","0.4","llm","openalex","10.1609/aaai.v30i1.10306","https://doi.org/10.1609/aaai.v30i1.10306","https://ojs.aaai.org/index.php/AAAI/article/download/10306/10165","no","","yes","Unlike human learning, machine learning often fails to handle changes between training (source) and test (target) input "
"904","Surgical Fine-Tuning Improves Adaptation to Distribution Shifts","Yoonho Lee; Annie S. Chen; Fahim Tajwar; Ananya Kumar; Huaxiu Yao; Percy Liang; Chelsea Finn","2022","arXiv (Cornell University)","47","adjacent","0.45","llm","openalex","10.48550/arxiv.2210.11466","https://doi.org/10.48550/arxiv.2210.11466","https://arxiv.org/pdf/2210.11466","yes","storage\pdfs\topic_1\paper_904.pdf","yes","A common approach to transfer learning under distribution shift is to fine-tune the last few layers of a pre-trained mod"
