"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dynamic Windowing Strategies for Concept Drift Type Classification in Data Streams","K. -T. Nguyen; Q. -T. Ha; X. -H. Phan","Electric Power University, Hanoi, Vietnam; University of Engineering and Technology, Vietnam National University, Hanoi, Vietnam; University of Engineering and Technology, Vietnam National University, Hanoi, Vietnam",2024 IEEE International Conference on Progress in Informatics and Computing (PIC),"25 Feb 2025","2024","","","70","74","Detecting and classifying concept drift in data streams is essential for maintaining the accuracy and reliability of machine learning models deployed in dynamic environments. Traditional drift detection methods often apply a single windowing strategy across all drift types, limiting their ability to distinguish between sudden, gradual, incremental drifts. In this paper, we propose a novel approach that leverages tailored windowing strategies to enhance the performance of concept drift classifiers. Specifically, we apply sliding windows for gradual drift, tumbling windows for sudden drift, expanding windows for incremental drift, aligning each strategy with the characteristics of the respective drift type. By generating synthetic data streams using these customized windowing strategies, we train a drift classifier capable of both detecting and accurately classifying different types of drift in real-time data streams. Experimental results show that our approach significantly improves drift detection accuracy and classification performance compared to conventional windowing methods. These findings highlight the potential of tailored pre-training strategies in adaptive systems and offer a pathway for developing more robust and context-aware drift detection solutions.","2329-6259","979-8-3503-6320-3","10.1109/PIC62406.2024.10892652","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10892652","concept drift;drift type classification;dynamic windowing;data stream","Accuracy;Limiting;Error analysis;Concept drift;Feature extraction;Real-time systems;Reliability;Informatics;Streams;Synthetic data","","2","","15","IEEE","25 Feb 2025","20-22 Dec. 2024","20-22 Dec. 2024","IEEE","IEEE Conferences"
"Comparative study of Federated Learning and Machine Learning for Drug Discovery","K. Ali; A. Zafar","Department of Computer Science, (Aligarh Muslim University), Aligarh, India; Department of Computer Science, (Aligarh Muslim University), Aligarh, India",2024 IEEE International Conference on Computer Vision and Machine Intelligence (CVMI),"11 Dec 2024","2024","","","1","6","It is widely recognized that machine learning has proven to be one of the most effective technologies in the field of bioinformatics, particularly in drug discovery. However, this technology is associated with certain challenges, including data security concerns, the risk of exposing patients’ personal medical information to malicious actors, and the costs involved in transferring data to a central repository. These challenges can be addressed using a novel technology called Federated Learning, which trains models on local devices or locations by sharing only the learned parameters with a global model, rather than the actual data. In this study, we apply Federated Learning in drug discovery and conduct a comparative analysis between Machine Learning and Federated Learning to determine if the results achieved by Federated Learning are comparable to those of traditional Machine Learning. While numerous studies have been conducted to compare machine learning algorithms, there has been limited comparison with federated learning. Through this analysis, we aim to identify the differences between the two technologies and determine whether federated learning achieves the same, better, or worse results. In our analysis, we obtained slightly better results, thereby achieving our objective of securing data, protecting patient privacy, and eliminating data transfer costs using Federated Learning for drug discovery. In this study, we implemented six algorithms—Artificial Neural Networks, Logistic Regression, Perceptron, Ridge Classifier, Ridge Classifier with Cross Validation, and SGD Classifier—for comparative analysis in both Federated Learning and Machine Learning. Consequently, we have been accomplished a comparison of both technologies.","","979-8-3503-7687-6","10.1109/CVMI61877.2024.10781631","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10781631","Drug Discovery;Federated Learning;Artificial Neural Networks;Logistic Regression;Perceptron;Ridge Classifier","Logistic regression;Data privacy;Machine learning algorithms;Costs;Accuracy;Federated learning;Transportation;Data models;Drug discovery;Classification algorithms","","4","","19","IEEE","11 Dec 2024","19-20 Oct. 2024","19-20 Oct. 2024","IEEE","IEEE Conferences"
"Expert Monitoring: Human-Centered Concept Drift Detection in Machine Learning Operations","J. Leest; C. Raibulet; I. Gerostathopoulos; P. Lago","Vrije Universiteit, Amsterdam, The Netherlands; Vrije Universiteit, Amsterdam, The Netherlands; Vrije Universiteit, Amsterdam, The Netherlands; Vrije Universiteit, Amsterdam, The Netherlands",2024 IEEE/ACM 46th International Conference on Software Engineering: New Ideas and Emerging Results (ICSE-NIER),"29 Oct 2024","2024","","","1","5","We propose Expert Monitoring, an approach that leverages domain expertise to enhance the detection and mitigation of concept drift in machine learning (ML) models. Our approach supports practitioners by consolidating domain expertise related to concept drift-inducing events, making this expertise accessible to on-call personnel, and enabling automatic adaptability with expert oversight.","2832-7632","979-8-4007-0500-7","10.1145/3639476.3639771","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10727133","MLOps;Concept Drift;Data Drift;Model Monitoring;Machine Learning;Domain Expertise;Human-in-the-loop","Adaptation models;Prevention and mitigation;Concept drift;Personnel;Monitoring;Software engineering","","1","","29","CCBY","29 Oct 2024","14-20 April 2024","14-20 April 2024","IEEE","IEEE Conferences"
"MTP: A Minimal Task Perturbation Framework for Mitigating Poisoning Attacks in Federated Learning","W. Jiang; T. Su; G. Wang; D. Han","China Mobile Group Co., Ltd, Beijing, China; Key Laboratory of Trustworthy Distributed Computing and Service (MoE), Beijing University of Posts and Telecommunications, Beijing, China; China Mobile Group Co., Ltd, Beijing, China; Key Laboratory of Trustworthy Distributed Computing and Service (MoE), Beijing University of Posts and Telecommunications, Beijing, China","2024 International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)","14 Apr 2025","2024","","","1905","1908","Federated Learning achieves privacy protection by allowing different participants to jointly train models. However, this characteristic also makes Federated Learning susceptible to data poisoning attacks. Many existing defense methods can successfully defend against various data poisoning attacks, but they are often only effective against one of the independent and identically distributed (IID) or non-independent and identically distributed (non-IID) scenarios. In this paper, we propose a novel minimal task perturbation framework named MTP for mitigating data poisoning attacks in both IID and non-IID scenarios. To efficiently identify potential attackers, MTP utilizes a weight similarity ensemble mechanism based on four distance algorithms and clusters clients according to the fused weight similarity. Moreover, MTP uses a clipped weight aggregation to minimize the impact on the performance of main task. Experimental results show that the proposed MTP outperforms state-of-the-art methods in stability and security, and maintain higher accuracy of the main task.","","979-8-3503-5541-3","10.1109/ICICML63543.2024.10958024","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10958024","Federated Learning;Backdoor Attack;Poisoning Detection","Privacy;Computer vision;Federated learning;Perturbation methods;Image processing;Distributed databases;Stability analysis;Security;Protection;Detection algorithms","","1","","23","IEEE","14 Apr 2025","22-24 Nov. 2024","22-24 Nov. 2024","IEEE","IEEE Conferences"
"Concept Drift Detection for Deep Learning Aided Receivers in Dynamic Channels","N. Uzlaner; T. Raviv; N. Shlezinger; K. Todros","School of ECE, Ben-Gurion University of the Negev, Israel; School of ECE, Ben-Gurion University of the Negev, Israel; School of ECE, Ben-Gurion University of the Negev, Israel; School of ECE, Ben-Gurion University of the Negev, Israel",2024 IEEE 25th International Workshop on Signal Processing Advances in Wireless Communications (SPAWC),"7 Oct 2024","2024","","","371","375","Deep learning-aided receivers can operate in settings where classical non-trainable receivers struggle. However, a core challenge associated with deep receivers arises from the dynamic nature of wireless communications. This often results in a train/test distributions mismatch, requiring one to retrain the receiver using newly transmitted samples that capture the new environment. However, frequent retraining is costly and ineffective, while in practice, not every channel variation necessitates adaptation of deep receivers. In this paper, we study concept drift detection for identifying when does a deep receiver no longer match the channel, to allow re-training only when necessary. We adapt existing drift detection mechanisms from the machine learning literature for deep receivers in dynamic channels, and propose a novel soft-output detection mechanism tailored to the communication domain. The provided numerical studies show that even in a rapidly time-varying scenario, concept drift detection dramatically reduces the number of re-training times with little compromise on performance.","1948-3252","979-8-3503-9318-7","10.1109/SPAWC60668.2024.10694247","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10694247","Concept drift;deep receivers","Wireless communication;Training;Deep learning;Accuracy;Concept drift;Receivers;Coherence;Detectors;Signal processing;Reliability","","4","","25","IEEE","7 Oct 2024","10-13 Sept. 2024","10-13 Sept. 2024","IEEE","IEEE Conferences"
"Backdoor Attack Based on Privacy Inference against Federated Learning","D. Wu; L. Hao; B. Wei; K. Hao; T. Han; L. He","College of Information Science and Technology, Donghua University, Shanghai, China; College of Information Science and Technology, Donghua University, Shanghai, China; College of Information Science and Technology, Donghua University, Shanghai, China; College of Information Science and Technology, Donghua University, Shanghai, China; College of Big Data and Artificial Intelligence, China Telecom Research Institute, Shanghai, China; College of Information Science and Technology, Donghua University, Shanghai, China",2024 7th International Symposium on Autonomous Systems (ISAS),"13 Jun 2024","2024","","","1","6","As a pioneering distributed learning framework, federated learning (FL) has gained widespread adoption. It operates collaboratively among participants, with communication limited to sharing model parameters between the server and participants. However, FL is also more susceptible to active attacks from malicious insiders. Poisoned updates submitted by attackers can degrade the performance of the global model. Previous research only considered using the naive data of malicious clients for backdoor poisoning, and therefore achieved limited backdoor attack success rates. In this paper, we propose a novel Federated Backdoor Attack based on Privacy Inference (FBA-PI). Combining privacy inference based on generative adversarial networks (GAN), the attacker first infers sensitive information from victim participants and then injects backdoor triggers into the naive and generated data. Finally, malicious clients can embed backdoor semantics into the global model by participating in regular federated aggregation. Extensive experiments on the MNIST dataset verify the effectiveness of our proposed method.","","979-8-3503-6317-3","10.1109/ISAS61044.2024.10552567","Fundamental Research Funds for the Central Universities; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10552567","Federated learning;privacy inference;generative adversarial networks;backdoor attacks","Training;Privacy;Data privacy;Computer aided instruction;Federated learning;Distance learning;Semantics","","3","","19","IEEE","13 Jun 2024","7-9 May 2024","7-9 May 2024","IEEE","IEEE Conferences"
"Mamaba-Based Federated Learning for Medical X-Ray Detection","Y. Chen","School of Software Engineering, Nanjing Universityline, Nanjing, China",2024 4th International Conference on Electronic Information Engineering and Computer (EIECT),"13 Feb 2025","2024","","","388","391","Federated learning, as a distributed machine learning paradigm, can effectively solve the data silo problem and protect data privacy from achieving AI collaboration and has been widely used in the medical field in recent years. Since the computational power of each participant may vary significantly, we need to try to reduce the computation cost for clients in Federated Learning, so people have been looking for efficient medical image segmentation models. Previously, the most commonly used models are cnn-based and transformer-based. But CNNs have limitations in modeling long-range dependencies, Transformers suffer from their quadratic computational complexity.Recent research has demonstrated that state-space models (SSMs), such as Mamba, can effectively capture distant relationships while maintaining linear computational complexity. Therefore, we introduce the Visual Mamba model into federated learning and compare its effectiveness with some CNN-based models. We conducted experiments on the CPN X-ray dataset to compare the accuracy of each model under IID conditions and tracked the decreasing loss of each model under different Epochs. Our work aims to demonstrate the effectiveness of the new Mamba model in medical federated learning and provide valuable insights for the development of more powerful SSM AI algorithms in this field.","","979-8-3315-2885-0","10.1109/EIECT64462.2024.10866092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10866092","Visual Mamba;Federated Learning;Medical Image Analysis","Visualization;Image segmentation;Image analysis;Federated learning;Computational modeling;X-ray detection;Transformers;Computational efficiency;State-space methods;Biomedical imaging","","1","","13","IEEE","13 Feb 2025","15-17 Nov. 2024","15-17 Nov. 2024","IEEE","IEEE Conferences"
"An Online Transfer Learning Model for Intrusion Detection using FT-Transformer and KSWIN-Driven Concept Drift Detection Mechanism","Z. Zhang; H. Zhang","School of Cyber Science and Engineering, Zhengzhou University, Zhengzhou, China; School of Cyber Science and Engineering, Zhengzhou University, Zhengzhou, China",2024 5th International Conference on Computer Engineering and Application (ICCEA),"29 Jul 2024","2024","","","128","131","Deep learning has been successful in intrusion detection, but new attack methods cause data distribution changes, known as concept drift. To address this, we propose an online transfer learning method. It includes a concept drift detection mechanism to identify traffic pattern changes and fine-tune deep learning models accordingly. Experimental results show an average accuracy of 99.46% on the CIC-IDS dataset and 96.79% on the NetFlow V2 dataset.","2159-1288","979-8-3503-8677-6","10.1109/ICCEA62105.2024.10603489","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10603489","Network intrusion detection;Deep learning;Data stream;Concept drift detection;Transfer learning","Deep learning;Adaptation models;Accuracy;Concept drift;Transfer learning;Network intrusion detection;Telecommunication traffic","","1","","13","IEEE","29 Jul 2024","12-14 April 2024","12-14 April 2024","IEEE","IEEE Conferences"
"Personalized and similarity contrast federated learning on non-IId","Y. Gao; Z. Chen; N. Wan","School of Computer Science, Changchun Uninversity of Technology, Changchun; School of Computer Science, Changchun Uninversity of Technology, Changchun; School of Computer Science, Changchun Uninversity of Technology, Changchun","2024 International Conference on Artificial Intelligence, Deep Learning and Neural Networks (AIDLNN)","14 Feb 2025","2024","","","51","56","Data heterogeneity is a major challenge in federated learning. This paper introduces FedKSA, a personalized approach that extends FedKD to handle non-iid data. FedKSA integrates an adaptive local aggregation module in client models for dynamic global and local updates tailored to each client's objectives. It uses gradient-based clustering during model aggregation to reduce data distribution differences, enhancing performance. Experiments across diverse datasets and environments show FedKSA effectively mitigates data heterogeneity, outperforming original and baseline methods with up to 1.84% and 45.22% increases in test accuracy, respectively.","","979-8-3315-2081-6","10.1109/AIDLNN65358.2024.00016","Technology Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10873162","data heterogeneity;federated learning;adaptive local aggregation;cluster","Knowledge engineering;Deep learning;Adaptation models;Federated learning;Neural networks;Finance;Medical services;Data models;Computational efficiency;Faces","","2","","20","IEEE","14 Feb 2025","20-22 Sept. 2024","20-22 Sept. 2024","IEEE","IEEE Conferences"
"Gradient Coreset for Federated Learning","D. Sivasubramanian; L. Nagalapatti; R. Iyer; G. Ramakrishnan",IIT Bombay; IIT Bombay; University of Texas at Dallas; IIT Bombay,2024 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),"9 Apr 2024","2024","","","2636","2645","Federated Learning (FL) is used to learn machine learning models with data that is partitioned across multiple clients, including resource-constrained edge devices. It is therefore important to devise solutions that are efficient in terms of compute, communication, and energy consumption, while ensuring compliance with the FL framework’s privacy requirements. Conventional approaches to these problems select a weighted subset of the training dataset, known as coreset, and learn by fitting models on it. Such coreset selection approaches are also known to be robust to data noise. However, these approaches rely on the overall statistics of the training data and are not easily extendable to the FL setup.In this paper, we propose an algorithm called Gradient based Coreset for Robust and Efficient Federated Learning (Gcfl) that selects a coreset at each client, only every K communication rounds and derives updates only from it, assuming the availability of a small validation dataset at the server. We demonstrate that our coreset selection technique is highly effective in accounting for noise in clients’ data. We conduct experiments using four real-world datasets and show that Gcfl is (1) more compute and energy efficient than FL, (2) robust to various kinds of noise in both the feature space and labels, (3) preserves the privacy of the validation dataset, and (4) introduces a small communication overhead but achieves significant gains in performance, particularly in cases when the clients’ data is noisy.","2642-9381","979-8-3503-1892-0","10.1109/WACV57701.2024.00263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10484449","Algorithms;Machine learning architectures;formulations;and algorithms;Algorithms;Explainable;fair;accountable;privacy-preserving;ethical computer vision","Training;Privacy;Federated learning;Computational modeling;Noise;Fitting;Training data","","4","","49","IEEE","9 Apr 2024","3-8 Jan. 2024","3-8 Jan. 2024","IEEE","IEEE Conferences"
"A Fine-Tuning Approach to Improve Concept Drift Type Classification Accuracy","K. -T. Nguyen; Q. -T. Ha; X. -H. Phan; Q. -N. N. Han","Information Technology Faculty, Electric Power University, Ha Noi, Viet Nam; Information Technology Faculty, VNU UET, Ha Noi, Viet Nam; Information Technology Faculty, VNU UET, Ha Noi, Viet Nam; Information Technology Faculty, VNU UET, Ha Noi, Viet Nam",2024 16th International Conference on Knowledge and System Engineering (KSE),"11 Jul 2025","2024","","","01","05","Concept drift, the phenomenon where the statistical properties of the target variable change over time, presents a significant challenge in maintaining the accuracy of predictive models. Identifying the type of concept drift accurately is crucial for implementing appropriate model adjustments and ensuring robust performance. This paper introduces an enhanced framework for concept drift detection and classification in data streams, building upon the Meta-ADD framework. By incorporating a fine-tuning phase, our approach significantly improves the accuracy of drift-type classification. Experiments demonstrate increased performance in synthetic datasets, confirming the effectiveness of our enhancements.","2694-4804","979-8-3315-0940-8","10.1109/KSE63888.2024.11063551","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11063551","Concept drift;fine-tuning;entropy regularization;few-shot learning;support-based initialization","Training;Knowledge engineering;Accuracy;Concept drift;Predictive models;Systems engineering and theory;Few shot learning;Streams;Optimization;Synthetic data","","","","24","IEEE","11 Jul 2025","5-7 Nov. 2024","5-7 Nov. 2024","IEEE","IEEE Conferences"
"Supporting Future Dynamic Traffic Environments Through Concept Drift Adaptation","X. Yu; L. Ruan; J. S. Evans; E. Wong","Dept. of Electrical and Electronic Engineering, The University of Melbourne, Victoria, Australia; Peng Cheng Laboratory, Shenzhen, P.R. China; Dept. of Electrical and Electronic Engineering, The University of Melbourne, Victoria, Australia; Dept. of Electrical and Electronic Engineering, The University of Melbourne, Victoria, Australia",2024 IEEE Opto-Electronics and Communications Conference (OECC),"1 May 2025","2024","","","1","3","This paper introduces an enhanced concept drift detection and adaptation (CDDA) framework to accommodate diverse application traffic patterns within heterogeneous network environments. Results show that the enhanced CDDA can achieve the predictive dynamic bandwidth allocation scheme yields ∼ 50% latency improvement in dynamic traffic environments compared with baseline techniques.","2166-8892","979-8-3503-0839-6","10.1109/OECC54135.2024.10975428","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975428","Application traffic;predictive dynamic bandwidth allocation;concept drift detection;and concept drift adaptation","Adaptation models;Simulation;Concept drift;Traffic control;Predictive models;Channel allocation;Dynamic scheduling;Heterogeneous networks;Uplink;Long short term memory","","1","","5","IEEE","1 May 2025","30 June-4 July 2024","30 June-4 July 2024","IEEE","IEEE Conferences"
