"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"AI-Driven Early Detection of Crop Diseases Using Computer Vision and Federated Learning","A. Alsuwaidi; M. A. Talib; Q. Nasir; F. Lamghari; S. Zerisenay; F. M. Tsombou","dept. of Computer Science, College of Computing and Informatics, University of Sharjah, Sharjah, UAE; dept. of Computer Science, College of Computing and Informatics, University of Sharjah, Sharjah, UAE; dept. of Computer Science, College of Computing and Informatics, University of Sharjah, Sharjah, UAE; Fujairah Research Center LLC, Fujairah, UAE; Fujairah Research Center LLC, Fujairah, UAE; Fujairah Research Center LLC, Fujairah, UAE",2025 IEEE 4th International Conference on Computing and Machine Intelligence (ICMI),"8 Sep 2025","2025","","","1","5","Early detection of crop diseases is extremely important for lowering agricultural losses and guaranteeing global food security. Traditional techniques of detecting crops diseases are frequently time-consuming, labour-intensive, and prone to human error. This paper presents an AI-driven system that employs computer vision and federated learning to detect agricultural diseases early while maintaining data privacy. The method is offered to help farmers by allowing them to detect diseases in real time without the need for centralized data storage. The proposed methodology includes collecting and preparing crop image dataset and using advanced computer vision models like EfficientNet combining it with federated learning through a decentralized training architecture. Besides that, a federated averaging approach was used to train the model on five simulated clients. Model performance is measured using evaluation measures such as accuracy, precision, recall, and F1-score, whereas federated learning efficiency is to be evaluated using convergence time, which showed improvements within the first 3 rounds following it with minimal improvements detected after the 3rd round. The outcome of the paper is an AI-powered system capable of identifying crops diseases with 93% accuracy and scalability while maintaining data privacy. Farmers, agricultural organizations, and policymakers will profit from the suggested approach, which allows for privacy-preserving disease detection while supporting data-driven agricultural management and sustainable farming practices. This paper will help to advance AI applications in smart agriculture by supporting innovation in crop disease control using cuttingedge machine learning technology.","","979-8-3315-0913-2","10.1109/ICMI65310.2025.11141296","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11141296","AI-Driven;Crop diseases;Computer Vision;Federated Learning","Computer vision;Data privacy;Accuracy;Federated learning;Computational modeling;Scalability;Crops;Organizations;Time measurement;Diseases","","","","15","IEEE","8 Sep 2025","5-6 April 2025","5-6 April 2025","IEEE","IEEE Conferences"
"Pre-trained Semantic Completion for Extreme Multi-Label Learning with Incomplete and Noisy Labels","Y. Wang; Q. Ai","School of Computer Science and Software Engineering, University of Science and Technology Liaoning, Anshan, China; School of Computer Science and Software Engineering, University of Science and Technology Liaoning, Anshan, China",2025 5th International Symposium on Artificial Intelligence and Big Data (AIBDF),"24 Mar 2026","2025","","","652","656","Extreme Multi-Label Learning (XML) aims to assign the most relevant subset of labels to each instance from an extremely large label space. However, in real-world scenarios, due to human annotation errors, some samples suffer from incomplete labels or noisy labels. Existing XML methods typically assume fully observed and correct annotations, which undermines their robustness and generalization in practical applications. To address these challenges, we propose PSC-XML, a two-stage XML framework based on pre-trained semantic completion. First, we leverage a pre-trained language model to encode input texts and label descriptions into a shared high-dimensional semantic space, enabling the automatic identification of high-confidence pseudo- positive and pseudo-negative labels. This facilitates semantic- driven completion and correction of the original label matrix. Second, building upon the MatchXML framework, we adopt bidirectional text-label interactions and train a hierarchical linear ranker. Experimental results on two datasets show that PSC- XML outperforms other methods, under different noise and missing label scenarios.","","979-8-3315-6992-1","10.1109/AIBDF67964.2025.11440893","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11440893","Extreme Multi-Label Classification;Incomplete Labels;Noisy Labels","Annotations;Scalability;Semantics;Noise;XML;Multi label classification;Predictive models;Robustness;Noise measurement;Noise level","","","","16","IEEE","24 Mar 2026","26-28 Dec. 2025","26-28 Dec. 2025","IEEE","IEEE Conferences"
"Enhancing Healthcare Through Collaborative Intelligence: a Federated Learning Case Study","M. R. Da Cruz; T. C. Pimenta; E. H. Teixeira","Universidade Federal de Itajubá, Itajubá, Brazil; Universidade Federal de Itajubá, Itajubá, Brazil; Universidade Federal de Itajubá, Itajubá, Brazil",2025 IEEE 16th Latin America Symposium on Circuits and Systems (LASCAS),"22 Apr 2025","2025","1","","1","5","Medical errors in disease diagnosis, particularly those reliant on imaging, pose a significant challenge in healthcare systems worldwide. The misinterpretation of medical images can lead to incorrect diagnoses, delayed treatments, and adverse patient outcomes. To address these challenges, this study explores the potential of collaborative intelligence through Federated Learning and Computer Vision in enhancing healthcare. Presenting a complete methodology, including tools, for applying and testing a decentralized training scenario for Computer Vision models. To this end, the study presents a simulated case of data sharing between two institutions, both using the Alexnet architecture. At the end, considerations about the performance and role of Federated Learning are pointed out, developing a discussion about the role of collaborative learning for the application analyzed.","2473-4667","979-8-3315-2212-4","10.1109/LASCAS64004.2025.10966298","CAPES; CNPq; FAPEMIG; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10966298","Federated Learning;Computer Vision;Healthcare;Artificial Intelligence;Internet of Things","Training;Computer vision;Circuits and systems;Computational modeling;Computer architecture;Medical diagnosis;Internet of Things;Medical diagnostic imaging;Collaborative intelligence;Testing","","","","20","IEEE","22 Apr 2025","25-28 Feb. 2025","25-28 Feb. 2025","IEEE","IEEE Conferences"
"Experimental Evaluation of Long-Term Concept Drift and Its Mitigation in WiFi CSI Sensing","K. Kayano; S. Ohta; T. Nishio; D. Yoda; K. Taniguchi; T. Nabetani","School of Engineering, Tokyo Institute of Technology, Tokyo, Japan; School of Engineering, Tokyo Institute of Technology, Tokyo, Japan; School of Engineering, Tokyo Institute of Technology, Tokyo, Japan; Corporate Research & Development Center, Toshiba Corporation, Kanagawa, Japan; Corporate Research & Development Center, Toshiba Corporation, Kanagawa, Japan; Corporate Research & Development Center, Toshiba Corporation, Kanagawa, Japan",2025 IEEE 22nd Consumer Communications & Networking Conference (CCNC),"5 May 2025","2025","","","1","2","WiFi channel state information (CSI) and machine learning-based environmental sensing have gained significant attention. However, it is empirically known that the accuracy of trained models degrades over time. In this study, we experimentally demonstrate that this temporal degradation in CSI sensing model accuracy is caused by concept drift, a phenomenon where the distribution of CSI shifts over time. Specifically, we provide evidence of long-term concept drift based on CSI measurements taken in a static environment over the course of seven days. Furthermore, we show that by applying noise-based data augmentation during model training, the impact of long-term concept drift can be mitigated. This approach alleviates the need for continuous model fine-tuning, which is resource-intensive due to its reliance on costly labeled data.","2331-9860","979-8-3315-0805-0","10.1109/CCNC54725.2025.10975920","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10975920","WiFi CSI Sensing;Concept Drift","Training;Accuracy;Fluctuations;Prevention and mitigation;Concept drift;Data augmentation;Data models;Robustness;Sensors;Wireless fidelity","","1","","6","IEEE","5 May 2025","10-13 Jan. 2025","10-13 Jan. 2025","IEEE","IEEE Conferences"
"Revolutionizing Technology: Advancements, Challenges, and Future of Computer Vision","S. S; P. Vinayagam; N. S; Y. B; E. M; S. S. R","Dept of IT, Easwari Engineering College; Dept of CSE, Saveetha Engineering College; Dept of CSE, RMK Engineering College; Dept of CSE, RMK College of Engineering and Technology; Dept of AI & ML, Panimalar Engineering College & Anna University; School of Computing, SRM Institute of Science and Technology, Trichy",2025 11th International Conference on Communication and Signal Processing (ICCSP),"29 Jul 2025","2025","","","13","18","Computer vision is an active subfield of AI that empowers machines to analyse graphic information from the physical environment. It starts from simple image processing up to modern-day AI enabled deep learning systems. This field is widely used in healthcare (tumor detection, medical imaging), automobile industry (object and lane detection), and retail industry (visual search, quality inspection). The paradigms of Vision Transformers (ViTs) and self-supervised learning are shifting, as new approaches to scalability and performance issues arise. There are still considerable challenges, such as, data collection, computational resources and issues related to bias and privacy. Techniques such as model pruning, federated learning, explainable artificial intelligence (XAI) are being worked out to improve Fairness. The emerging trends for further developments are MIMAC, Real time edge computing, and Ethical AI to promote the proper implementation of the system. With the integration of other fields in AI and by solving current issues, computer vision is ready to revolutionize industries and people’s lives.","2836-1873","978-1-6654-5736-1","10.1109/ICCSP64183.2025.11088542","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11088542","Computer Vision;Deep Learning;Vision Transformers;Autonomous Vehicles;Ethical AI;Self-Supervised Learning","Industries;Deep learning;Computer vision;Ethics;Computational modeling;Self-supervised learning;Medical services;Transformers;Real-time systems;Artificial intelligence","","1","","15","IEEE","29 Jul 2025","5-7 June 2025","5-7 June 2025","IEEE","IEEE Conferences"
"TransFL: Selective Transformer Layer Sharing for Efficient Federated Learning","S. Kim; M. Kim; J. Park","Department of Mobile Systems Engineering, Dankook University, Yong-in, Republic of Korea; Department of Mobile Systems Engineering, Dankook University, Yong-in, Republic of Korea; Department of Mobile Systems Engineering, Dankook University, Yong-in, Republic of Korea",2025 16th International Conference on Information and Communication Technology Convergence (ICTC),"19 Feb 2026","2025","","","48","49","Recent advances in vision tasks have shifted from CNN-based spatio-temporal models to Transformer-based architectures such as ViT. However, efficiently applying these models in federated learning (FL) remains underexplored. In this work, we propose TransFL, a framework that selects and shares only important Transformer layers based on gradient magnitude. This method reduces communication overhead while preserving performance.","2162-1241","979-8-3315-5678-5","10.1109/ICTC66702.2025.11388618","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11388618","Federated Learning;Transformer;ViT","Training;Computer vision;Costs;Accuracy;Federated learning;Bandwidth;Transformers;Information and communication technology;Convergence","","","","10","IEEE","19 Feb 2026","14-17 Oct. 2025","14-17 Oct. 2025","IEEE","IEEE Conferences"
"DEDT: Concept Drift Detection with Difference Embedding and Drift Type Awareness","H. Wu; H. Zhang; H. Wang; S. Chen; R. Yang; X. Fu","Chinese Academy of Science, Institute of Information Engineering, Beijing, China; National Computer Network Emergency Response Technical Team/Coordination Center of China, Beijing, China; National Computer Network Emergency Response Technical Team/Coordination Center of China, Beijing, China; National Computer Network Emergency Response Technical Team/Coordination Center of China, Beijing, China; Chinese Academy of Science, Institute of Information Engineering, Beijing, China; Chinese Academy of Science, Institute of Information Engineering, Beijing, China",2025 IEEE Symposium on Computers and Communications (ISCC),"13 Jan 2026","2025","","","1","7","The highly dynamic nature of data streams makes streaming data prone to concept drift, making it difficult for traditional machine-learning models to maintain prediction accuracy. Existing drift detection methods usually rely on monitoring error rates or statistical changes, ignoring the impact of feature mining and feature fusion on drift detection. To address these limitations, we propose a concept drift detection method based on Difference Embedding and Drift Type Awareness called DEDT. DEDT enhances the feature representation of error rate differences through TabTransformer embedding and combines an auxiliary drift type classifier to improve detection accuracy. In addition, we propose a joint loss function to improve the generalization ability of the model in different drift scenarios. Compared with traditional methods, DEDT shows excellent detection ability and time efficiency, which has been verified in experimental evaluations on multiple drift datasets. Our scheme not only improves feature representation, detection accuracy, and generalization ability but also shows higher efficiency, making it capable of solving concept drift detection in complex data streams.","2642-7389","979-8-3315-2420-3","10.1109/ISCC65549.2025.11326456","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11326456","data stream;concept drift detect;feature representation;drift type awareness;generalizability","Computers;Accuracy;Error analysis;Concept drift;Predictive models;Feature extraction;Data models;Data mining;Monitoring","","","","31","IEEE","13 Jan 2026","2-5 July 2025","2-5 July 2025","IEEE","IEEE Conferences"
"Domain Specific Concept Drift Detectors for Predicting Financial Time Series: the case of the SPY time series","F. Neri","DIETI, University of Naples, Naples, Italy",2025 10th International Conference on Machine Learning Technologies (ICMLT),"13 Oct 2025","2025","","","267","271","Concept drift detectors are used in combination with learning systems to maintain a good accuracy rate on non-stationary data streams1. Financial time series are an instance of non-stationary data streams whose concept drifts (market phases) are so important to affect investment decisions worldwide. This paper studies how concept drift detectors behave when applied to financial time series and reports an experimentation on the SPY time series.","","979-8-3315-3672-5","10.1109/ICMLT65785.2025.11193207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11193207","Artificial intelligence;Learning systems;Concept drift detection;Financial time series modeling","Learning systems;Accuracy;Time series analysis;Concept drift;Detectors;Predictive models;Investment","","","","34","IEEE","13 Oct 2025","23-25 May 2025","23-25 May 2025","IEEE","IEEE Conferences"
"CDST-Viz: Tree-Based Segmentation and Visual Analytics of Concept Drift","K. Sakuma; R. Matsuno; M. Hirokawa","NEC Corporation, Tokyo, Japan; NEC Corporation, Tokyo, Japan; NEC Corporation, Tokyo, Japan",2025 29th International Conference Information Visualisation (IV),"31 Oct 2025","2025","","","254","259","Concept drift, defined as a change in the conditional distribution of the target given the features, can seriously degrade the predictive performance of machine-learning models. Existing analysis methods often lack intuitive visual summaries, making it difficult to understand and address drift. We introduce CDST-Viz, a framework for the segmentation and visualization of concept drift. CDST-Viz first trains a Concept Drift Segmentation Tree (CDST) that partitions the feature space into regions with similar drift patterns across two time periods. The trained tree is rendered into an interactive treemap and accompanied by time-series plots of the target in each region to reveal where and how the distribution shifts. Case studies on six public regression datasets show that CDST-Viz clearly reveals fine-grained drift patterns and supports informed responses to concept drift.","2375-0138","979-8-3315-7741-4","10.1109/IV68685.2025.00053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11216859","Concept Drift;Segmentation Tree;Interactive Visualization","Visual analytics;Concept drift;Predictive models;Planning;Regression tree analysis","","","","20","IEEE","31 Oct 2025","5-8 Aug. 2025","5-8 Aug. 2025","IEEE","IEEE Conferences"
"Computer Vision in the Era of Big Data: A Deep Learning-Based Analytical Perspective","R. R. Shobitha; E. Anbalagan; K. Alqawasmi; M. Bhavana; S. B","Department of Computer Science and Engineering, SIMATS Engineering, Saveetha Institute of Medical and Technical Sciences(SIMATS), Saveetha University, Chennai, India; Department of Computer Science and Engineering, SIMATS Engineering, Saveetha Institute of Medical and Technical Sciences(SIMATS), Saveetha University, Chennai, India; Department of Cyber Security, Faculty of Information Technology, Zarqa University, Zarqa, Jordan; Department of Computer Science and Engineering, MLR Institute of Technology, Hyderabad, Telangana, India; Department of Information Science Engineering, New Horizon College of Engineering, Bangalore, India",2025 2nd Asia Pacific Conference on Innovation in Technology (APCIT),"4 Mar 2026","2025","","","1","6","The exponential growth of bioinformatics data, including genomic sequences and protein structures, necessitates advanced analytical frameworks that ensure privacy, computational efficiency, and scalability. To address these challenges, we propose an integrated framework that combines Federated Learning (FL) with Quantum Computing (QC) for secure and efficient bioinformatics data analysis across distributed healthcare institutions. The proposed Quantum Federated Learning (QFL) architecture employs variational quantum circuits to expedite local model training, achieving a 35% reduction in computation time compared to classical FL methods. To strengthen security, Quantum Secure Communication Protocols (QSCP) are incorporated, resulting in over 40% enhanced resilience against adversarial attacks relative to conventional encryption schemes. Experimental validation on distributed genomic datasets, such as the Cancer Genome Atlas, demonstrates that QFL attains a classification accuracy of 94.8% in gene expression-based cancer subtype prediction, surpassing traditional FL by 6.3%. Furthermore, the model exhibits a 25% reduction in communication overhead through quantum state compression, ensuring efficient data exchange. This hybrid approach effectively addresses the critical requirements of data privacy, computational acceleration, and model robustness in bioinformatics, establishing a promising pathway for secure and scalable precision medicine solutions empowered by quantum-enhanced federated learning.","","979-8-3315-2306-0","10.1109/APCIT65661.2025.11410650","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11410650","Computer Vision;Big Data Analytics;Deep Learning;Distributed Systems;Vision Transformers;Convolutional Neural Networks;Explainable AI;Real-Time Processing","Training;Deep learning;Computer vision;Federated learning;Explainable AI;Computational modeling;Biological system modeling;Genomics;Big Data;Bioinformatics","","","","20","IEEE","4 Mar 2026","19-20 Sept. 2025","19-20 Sept. 2025","IEEE","IEEE Conferences"
"GMMCL: Adaptive Concept Drift in Data Streams with Gaussian Mixture Models based on Contrastive Learning","H. Wu; J. Pan; R. Yang; H. Zhang; G. Shi; Z. Jiang; Q. Liu","Chinese Academy of Science, Institute of Information Engineering, Beijing, China; National Computer Network Emergency Response Technical Team, Coordination Center of China, Beijing, China; Chinese Academy of Science, Institute of Information Engineering, Beijing, China; National Computer Network Emergency Response Technical Team, Coordination Center of China, Beijing, China; National Computer Network Emergency Response Technical Team, Coordination Center of China, Beijing, China; Chinese Academy of Science, Institute of Information Engineering, Beijing, China; Chinese Academy of Science, Institute of Information Engineering, Beijing, China","ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","7 Mar 2025","2025","","","1","5","Classical classification methods often fail in dynamic environments where data distributions shift over time, known as concept drift. Applications like flight delay prediction and weather forecasting require handling such dynamic data streams. Concept drift can be either virtual, affecting unconditional probability distributions, or real, affecting conditional distributions. While most research focuses on real drift, virtual drift and noise also degrade classifier performance. In this paper, we propose gaussian mixture models based on contrastive learning (GMMCL), a novel approach that integrates noise handling, contrastive learning, drift detection, and gaussian mixture models. Our method significantly enhances adaptability to noisy and drifting data streams, outperforming mainstream approaches across twelve synthetic and real-world datasets. This provides a robust solution for managing concept drift and noise in dynamic classification tasks.","2379-190X","979-8-3503-6874-1","10.1109/ICASSP49660.2025.10888035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10888035","data streams;concept drift;gaussian mixture model;contrastive learning;principal component analysis","Resistance;Noise;Concept drift;Weather forecasting;Signal processing algorithms;Contrastive learning;Probability distribution;Speech processing;Gaussian mixture model;Streams","","","","18","IEEE","7 Mar 2025","6-11 April 2025","6-11 April 2025","IEEE","IEEE Conferences"
"Federated ViT: A Distributed Deep Learning Framework for Skin Cancer Classification","R. H. Junejo; Q. Abbas; M. Awais; T. Akram; M. B. Aldajani","Department of Computer Engineering, COMSATS University Islamabad, Wah Campus, Wah, Pakistan; College of Computer and Information Sciences, Imam Mohammad Ibn Saud Islamic University (IMSIU), Riyadh, Saudi Arabia; Department of Computer Science, College of Computer, Qassim University, Buraydah, Qassim, Saudi Arabia; Department of Information Systems, College of Computer Engineering and Sciences, Prince Sattam bin Abdulaziz University, Al-Kharj, Saudi Arabia; College of Computer and Information Sciences, Imam Mohammad Ibn Saud Islamic University (IMSIU), Riyadh, Saudi Arabia",IEEE Access,"26 Sep 2025","2025","13","","166326","166342","Skin cancer remains one of the most prevalent and life-threatening diseases globally, where early and accurate diagnosis is crucial for effective treatment and improved patient outcomes. Although deep learning and digital pathology have advanced lesion classification performance, significant challenges remain due to complex histopathological patterns, privacy concerns over centralized data storage, and inconsistencies across datasets in terms of annotation, quality, and structure. These disparities hinder model generalization and complicate performance benchmarking. To overcome these issues, this study proposes a novel skin lesion classification framework that integrates Federated Learning (FL) with Vision Transformers (ViTs). FL enables decentralized model training across multiple clinical sites without sharing sensitive data, inherently accommodating data heterogeneity while preserving privacy. ViTs, with their self-attention mechanisms, effectively capture global contextual features, making them robust to structural and visual variations in non-standardized datasets. The framework incorporates key components such as client-side preprocessing, data augmentation, federated transfer learning, model aggregation, and feature optimization. Comprehensive experiments were conducted on two publicly available skin lesion datasets—HAM10000 and ISIC2019. The proposed model achieved a global test accuracy of 90%, with a sensitivity of 88.2% and specificity of 91.4% on the HAM10000 dataset. On the ISIC2019 dataset, the model attained a test accuracy of 87.6%, with Area Under the Curve (AUC) values reaching 0.96 for the best-performing class, demonstrating strong discriminative ability. These results confirm the framework’s robustness in real-world scenarios with non indentical data and its potential to support privacy-preserving, scalable clinical applications in dermatology. This work contributes to advancing FL-based computer vision solutions for skin cancer detection and lays the groundwork for future exploration of ViTs in decentralized healthcare environments.","2169-3536","","10.1109/ACCESS.2025.3612477","Deanship of Scientific Research at Imam Mohammad Ibn Saud Islamic University (IMSIU)(grant numbers:IMSIU-DDRSP2501); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11175132","Deep learning;vision transformers;federated learning;computer vision;image classification","Data models;Federated learning;Accuracy;Training;Skin;Lesions;Fuzzy logic;Data privacy;Brain modeling;Computer vision","","4","","48","CCBY","22 Sep 2025","2025","","IEEE","IEEE Journals"
